drive name,time,left_enc,right_enc,euler_x,euler_y,euler_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
acceleration_sample_1,1595172319.977102,0,0,,,,,,,0.55,9.53,1.75,-0.0625,0.0625,0.0625
drive name,time,left_enc,right_enc,euler_x,euler_y,euler_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
acceleration_sample_1,1595172496.100065,0,0,,,,,,,0.49,9.73,0.44,-0.125,0.25,0.0625
acceleration_sample_1,1595172496.169965,0,0,,,,,,,0.5,9.76,0.42,0.125,0.0,0.0
acceleration_sample_1,1595172496.239764,0,0,,,,,,,0.5,9.75,0.42,-0.125,0.0,0.0
acceleration_sample_1,1595172496.309279,0,0,,,,,,,0.52,9.77,0.44,-0.1875,0.125,0.0625
acceleration_sample_1,1595172496.379515,0,0,,,,,,,0.49,9.76,0.4,-0.125,-0.125,0.0
acceleration_sample_1,1595172496.449953,0,0,,,,,,,0.52,9.76,0.42,-0.1875,0.0625,0.125
acceleration_sample_1,1595172496.520162,0,0,,,,,,,0.5,9.79,0.45,0.125,0.1875,0.0625
acceleration_sample_1,1595172496.589836,0,0,,,,,,,0.51,9.77,0.44,-0.0625,0.125,0.0
acceleration_sample_1,1595172496.660369,0,0,,,,,,,0.52,9.74,0.43,0.0,0.125,-0.0625
acceleration_sample_1,1595172496.729896,0,0,,,,,,,0.52,9.75,0.41,0.1875,0.0,0.125
acceleration_sample_1,1595172496.799966,0,0,,,,,,,0.51,9.74,0.43,-0.0625,0.1875,0.0
acceleration_sample_1,1595172496.870135,0,0,,,,,,,0.49,9.76,0.42,-0.1875,-0.0625,0.125
acceleration_sample_1,1595172496.940307,0,0,,,,,,,0.5,9.75,0.42,0.0,-0.0625,-0.0625
acceleration_sample_1,1595172497.010373,0,0,,,,,,,0.51,9.77,0.42,0.0625,-0.0625,-0.125
acceleration_sample_1,1595172497.080542,0,0,,,,,,,0.5,9.76,0.4,0.375,0.0625,0.125
acceleration_sample_1,1595172497.150944,0,0,,,,,,,0.51,9.76,0.43,0.0625,-0.0625,0.0
acceleration_sample_1,1595172497.220734,0,0,,,,,,,0.51,9.76,0.43,-0.0625,0.0,0.0625
acceleration_sample_1,1595172497.291072,0,0,,,,,,,0.52,9.75,0.43,0.0,0.0625,-0.125
acceleration_sample_1,1595172497.360907,0,0,,,,,,,0.5,9.76,0.44,-0.0625,-0.125,0.125
acceleration_sample_1,1595172497.430584,0,0,,,,,,,0.51,9.77,0.39,0.125,0.0,0.125
acceleration_sample_1,1595172497.500894,0,0,,,,,,,0.49,9.76,0.44,0.0,-0.125,0.0
acceleration_sample_1,1595172497.571048,0,0,,,,,,,0.51,9.77,0.39,0.1875,0.0625,0.125
acceleration_sample_1,1595172497.641565,0,0,,,,,,,0.5,9.75,0.43,0.0625,0.0,0.125
acceleration_sample_1,1595172497.711859,0,0,,,,,,,0.51,9.73,0.4,0.0625,-0.1875,0.0625
acceleration_sample_1,1595172497.781639,0,0,,,,,,,0.51,9.74,0.42,0.0625,0.3125,0.0
acceleration_sample_1,1595172497.851851,0,0,,,,,,,0.52,9.76,0.43,-0.0625,0.0625,0.0
acceleration_sample_1,1595172497.92184,0,0,,,,,,,0.51,9.75,0.4,-0.1875,0.0,0.0
acceleration_sample_1,1595172497.991703,0,0,,,,,,,0.51,9.74,0.41,-0.1875,0.0625,-0.0625
acceleration_sample_1,1595172498.0619,0,0,,,,,,,0.51,9.75,0.43,-0.0625,-0.125,0.125
acceleration_sample_1,1595172498.131661,0,0,,,,,,,0.5,9.77,0.41,0.0,-0.0625,-0.0625
acceleration_sample_1,1595172498.201847,0,0,,,,,,,0.52,9.78,0.43,0.125,0.0625,0.0625
acceleration_sample_1,1595172498.27215,0,0,,,,,,,0.51,9.76,0.41,0.1875,0.0,0.0625
acceleration_sample_1,1595172498.342817,0,0,,,,,,,0.53,9.75,0.42,0.0625,0.1875,0.0
acceleration_sample_1,1595172498.41251,0,0,,,,,,,0.51,9.75,0.42,0.0,-0.0625,0.0625
acceleration_sample_1,1595172498.482431,0,0,,,,,,,0.53,9.73,0.42,0.0625,0.1875,0.0
acceleration_sample_1,1595172498.552682,0,0,,,,,,,0.51,9.76,0.44,0.0,0.25,0.0
acceleration_sample_1,1595172498.622538,0,0,,,,,,,0.53,9.75,0.46,-0.125,-0.25,0.0
acceleration_sample_1,1595172498.692794,0,0,,,,,,,0.5,9.68,0.39,0.0625,-0.0625,0.0625
acceleration_sample_1,1595172498.762449,0,0,,,,,,,0.49,9.75,0.45,-0.125,0.0,-0.0625
acceleration_sample_1,1595172498.832703,0,0,,,,,,,0.5,9.77,0.42,-0.0625,-0.0625,0.0
acceleration_sample_1,1595172498.903877,0,0,,,,,,,0.5,9.75,0.43,0.125,-0.0625,0.125
acceleration_sample_1,1595172498.974169,0,0,,,,,,,0.5,9.74,0.44,0.0625,-0.125,0.0
acceleration_sample_1,1595172499.044344,0,0,,,,,,,0.49,9.74,0.42,0.1875,-0.1875,0.125
acceleration_sample_1,1595172499.114554,0,0,,,,,,,0.51,9.75,0.39,0.125,-0.125,0.0625
acceleration_sample_1,1595172499.185257,0,0,,,,,,,0.5,9.76,0.42,0.0625,0.1875,0.0625
acceleration_sample_1,1595172499.255,0,0,,,,,,,0.5,9.74,0.43,-0.125,-0.25,-0.0625
acceleration_sample_1,1595172499.324887,0,0,,,,,,,0.51,9.74,0.44,0.1875,0.1875,-0.0625
acceleration_sample_1,1595172499.394652,0,0,,,,,,,0.51,9.79,0.42,-0.0625,-0.125,0.0
acceleration_sample_1,1595172499.464383,0,0,,,,,,,0.51,9.77,0.41,0.25,-0.1875,0.0
acceleration_sample_1,1595172499.534534,0,0,,,,,,,0.52,9.76,0.42,0.0,0.0,-0.0625
acceleration_sample_1,1595172499.60464,0,0,,,,,,,0.52,9.76,0.45,0.125,-0.0625,0.0
acceleration_sample_1,1595172499.674438,0,0,,,,,,,0.51,9.76,0.43,0.125,-0.0625,0.0625
acceleration_sample_1,1595172499.744277,0,0,,,,,,,0.51,9.73,0.43,-0.125,0.0,-0.125
acceleration_sample_1,1595172499.813993,0,0,,,,,,,0.51,9.74,0.45,-0.125,-0.1875,-0.0625
acceleration_sample_1,1595172499.88421,0,0,,,,,,,0.5,9.74,0.42,0.0625,-0.0625,-0.0625
acceleration_sample_1,1595172499.954752,0,0,,,,,,,0.51,9.76,0.45,-0.125,0.125,-0.125
acceleration_sample_1,1595172500.024597,0,0,,,,,,,0.5,9.73,0.44,0.0625,0.25,-0.0625
acceleration_sample_1,1595172500.095811,0,0,,,,,,,0.52,9.76,0.43,0.0,0.125,0.0
acceleration_sample_1,1595172500.165556,0,0,,,,,,,0.51,9.75,0.43,0.125,0.125,0.0
acceleration_sample_1,1595172500.235299,0,0,,,,,,,0.51,9.75,0.41,-0.125,0.0625,0.0
acceleration_sample_1,1595172500.305574,0,0,,,,,,,0.51,9.77,0.45,-0.25,0.125,0.0625
acceleration_sample_1,1595172500.375275,0,0,,,,,,,0.49,9.75,0.45,0.0,-0.1875,0.0
acceleration_sample_1,1595172500.444954,0,0,,,,,,,0.51,9.72,0.45,-0.0625,-0.1875,-0.125
acceleration_sample_1,1595172500.514983,0,0,,,,,,,0.52,9.76,0.43,0.0,-0.3125,0.0625
acceleration_sample_1,1595172500.585349,0,0,,,,,,,0.5,9.76,0.41,0.0,0.0625,0.125
acceleration_sample_1,1595172500.655546,0,0,,,,,,,0.51,9.73,0.42,0.0,0.0,0.0625
acceleration_sample_1,1595172500.725825,0,0,,,,,,,0.49,9.76,0.44,0.1875,0.0,0.125
acceleration_sample_1,1595172500.795525,0,0,,,,,,,0.51,9.75,0.42,0.0625,0.0625,0.125
acceleration_sample_1,1595172500.865744,0,0,,,,,,,0.53,9.74,0.41,0.125,0.0625,0.0
acceleration_sample_1,1595172500.935482,0,0,,,,,,,0.51,9.76,0.41,0.25,0.0,0.1875
acceleration_sample_1,1595172501.00584,0,0,,,,,,,0.5,9.74,0.42,0.0625,0.0625,-0.0625
acceleration_sample_1,1595172501.075957,0,0,,,,,,,0.51,9.75,0.42,0.0,0.1875,0.0
acceleration_sample_1,1595172501.146223,0,0,,,,,,,0.49,9.74,0.42,-0.0625,0.0,0.0625
acceleration_sample_1,1595172501.216429,0,0,,,,,,,0.49,9.74,0.42,-0.0625,-0.0625,0.0
acceleration_sample_1,1595172501.286799,0,0,,,,,,,0.5,9.75,0.42,-0.0625,-0.0625,0.0
acceleration_sample_1,1595172501.356606,0,0,,,,,,,0.51,9.75,0.41,0.0625,-0.125,0.125
acceleration_sample_1,1595172501.426472,0,0,,,,,,,0.52,9.75,0.44,-0.0625,-0.375,0.0
acceleration_sample_1,1595172501.496666,0,0,,,,,,,0.5,9.76,0.43,-0.125,0.0,0.0
acceleration_sample_1,1595172501.566253,0,0,,,,,,,0.51,9.75,0.43,-0.125,-0.3125,0.0625
acceleration_sample_1,1595172501.636634,0,0,,,,,,,0.51,9.77,0.41,-0.125,0.0625,0.0
acceleration_sample_1,1595172501.707068,0,0,,,,,,,0.49,9.74,0.43,-0.1875,0.0625,-0.0625
acceleration_sample_1,1595172501.776839,0,0,,,,,,,0.51,9.78,0.41,0.1875,0.0,0.0625
acceleration_sample_1,1595172501.847115,0,0,,,,,,,0.51,9.76,0.43,0.125,-0.125,-0.0625
acceleration_sample_1,1595172501.917328,0,0,,,,,,,0.5,9.72,0.43,0.0,0.125,0.125
acceleration_sample_1,1595172501.987685,0,0,,,,,,,0.53,9.76,0.41,0.0625,0.125,0.0625
acceleration_sample_1,1595172502.057436,0,0,,,,,,,0.51,9.75,0.45,0.0,0.0625,0.0
acceleration_sample_1,1595172502.127668,0,0,,,,,,,0.52,9.77,0.41,0.25,0.0,0.0625
acceleration_sample_1,1595172502.197412,0,0,,,,,,,0.5,9.79,0.43,0.0625,0.0625,0.0625
acceleration_sample_1,1595172502.267541,0,0,,,,,,,0.51,9.76,0.42,0.125,-0.125,0.125
acceleration_sample_1,1595172502.337244,0,0,,,,,,,0.52,9.77,0.42,-0.0625,0.0625,-0.0625
acceleration_sample_1,1595172502.407614,0,0,,,,,,,0.5,9.74,0.43,-0.0625,0.1875,0.0
acceleration_sample_1,1595172502.477796,0,0,,,,,,,0.49,9.75,0.45,-0.0625,-0.125,-0.0625
acceleration_sample_1,1595172502.548127,0,0,,,,,,,0.49,9.75,0.44,0.0625,-0.125,0.0625
acceleration_sample_1,1595172502.617807,0,0,,,,,,,0.52,9.75,0.44,0.0625,0.0,0.0625
acceleration_sample_1,1595172502.688164,0,0,,,,,,,0.5,9.74,0.4,0.0,0.0625,0.0
acceleration_sample_1,1595172502.758991,0,0,,,,,,,0.48,9.77,0.43,-0.0625,0.0,0.0625
acceleration_sample_1,1595172502.82868,0,0,,,,,,,0.51,9.73,0.42,0.0625,0.0,0.0
acceleration_sample_1,1595172502.898352,0,0,,,,,,,0.5,9.75,0.42,0.125,-0.3125,0.0
acceleration_sample_1,1595172502.968012,0,0,,,,,,,0.49,9.76,0.45,0.0,-0.125,0.0
acceleration_sample_1,1595172503.038235,0,0,,,,,,,0.51,9.76,0.4,-0.0625,-0.1875,0.0
acceleration_sample_1,1595172503.109403,0,0,,,,,,,0.49,9.75,0.44,-0.0625,0.0625,0.0
acceleration_sample_1,1595172503.179098,0,0,,,,,,,0.49,9.76,0.44,-0.0625,-0.125,0.0
acceleration_sample_1,1595172503.248859,0,0,,,,,,,0.53,9.74,0.43,0.1875,0.3125,0.0
acceleration_sample_1,1595172503.319119,0,0,,,,,,,0.49,9.76,0.46,0.25,0.0625,0.0625
acceleration_sample_1,1595172503.388841,0,0,,,,,,,0.51,9.74,0.4,0.0625,-0.0625,0.0
acceleration_sample_1,1595172503.459079,0,0,,,,,,,0.5,9.77,0.41,0.0,0.0,-0.0625
acceleration_sample_1,1595172503.52881,0,0,,,,,,,0.5,9.75,0.43,-0.125,0.0625,0.125
acceleration_sample_1,1595172503.599049,0,0,,,,,,,0.51,9.76,0.43,0.0,0.0625,-0.125
acceleration_sample_1,1595172503.669597,0,0,,,,,,,0.5,9.74,0.43,-0.0625,-0.125,0.0625
acceleration_sample_1,1595172503.739326,0,0,,,,,,,0.5,9.76,0.41,-0.1875,0.0,0.125
acceleration_sample_1,1595172503.810101,0,0,,,,,,,0.5,9.76,0.44,0.0625,0.125,0.0
acceleration_sample_1,1595172503.880117,0,0,,,,,,,0.51,9.74,0.42,0.0625,0.125,0.0
acceleration_sample_1,1595172503.950583,0,0,,,,,,,0.51,9.75,0.42,-0.375,0.1875,0.0
acceleration_sample_1,1595172504.021095,0,0,,,,,,,0.5,9.73,0.43,-0.3125,-0.125,-0.0625
acceleration_sample_1,1595172504.093276,0,0,,,,,,,0.51,9.76,0.43,0.0625,-0.1875,0.0625
acceleration_sample_1,1595172504.163497,0,0,,,,,,,0.5,9.74,0.42,-0.0625,0.0625,0.0625
acceleration_sample_1,1595172504.234159,0,0,,,,,,,0.51,9.74,0.43,0.1875,0.0,0.0
acceleration_sample_1,1595172504.305566,0,0,,,,,,,0.5,9.77,0.41,0.0625,0.125,0.0625
acceleration_sample_1,1595172504.377998,0,0,,,,,,,0.5,9.73,0.43,-0.125,0.0,0.0
acceleration_sample_1,1595172504.449596,0,0,,,,,,,0.51,9.74,0.42,0.1875,-0.0625,0.0625
acceleration_sample_1,1595172504.520544,0,0,,,,,,,0.5,9.76,0.42,0.0,0.0,0.0625
acceleration_sample_1,1595172504.59695,0,0,,,,,,,0.53,9.73,0.44,0.0,-0.125,0.0
acceleration_sample_1,1595172504.667228,0,0,,,,,,,0.49,9.76,0.43,0.0,-0.0625,0.0625
acceleration_sample_1,1595172504.738815,0,0,,,,,,,0.5,9.75,0.42,0.125,-0.125,0.0
acceleration_sample_1,1595172504.80983,0,0,,,,,,,0.5,9.78,0.44,0.125,0.0,0.0
acceleration_sample_1,1595172504.881291,0,0,,,,,,,0.51,9.77,0.44,-0.125,-0.125,-0.0625
acceleration_sample_1,1595172504.950982,0,0,,,,,,,0.53,9.74,0.41,-0.0625,-0.125,0.125
acceleration_sample_1,1595172505.021358,0,0,,,,,,,0.51,9.75,0.45,0.125,0.0625,-0.0625
acceleration_sample_1,1595172505.093535,0,0,,,,,,,0.5,9.75,0.41,0.0,0.0,-0.0625
acceleration_sample_1,1595172505.16364,0,0,,,,,,,0.5,9.72,0.43,0.0,-0.125,0.0
acceleration_sample_1,1595172505.234419,0,0,,,,,,,0.51,9.78,0.44,0.0,-0.125,0.0625
acceleration_sample_1,1595172505.305445,0,0,,,,,,,0.5,9.77,0.41,0.0625,-0.1875,0.0
acceleration_sample_1,1595172505.376245,0,0,,,,,,,0.51,9.78,0.43,0.125,0.25,0.0
acceleration_sample_1,1595172505.447685,0,0,,,,,,,0.5,9.76,0.41,0.1875,0.0,0.0625
acceleration_sample_1,1595172505.518392,0,0,,,,,,,0.5,9.77,0.43,-0.1875,0.0625,-0.0625
acceleration_sample_1,1595172505.58975,0,0,,,,,,,0.51,9.74,0.4,0.1875,0.0,0.0625
acceleration_sample_1,1595172505.66127,0,0,,,,,,,0.5,9.75,0.44,0.0,-0.0625,0.0
acceleration_sample_1,1595172505.731936,0,0,,,,,,,0.5,9.76,0.44,-0.0625,-0.0625,0.0625
acceleration_sample_1,1595172505.802402,0,0,,,,,,,0.52,9.75,0.43,0.0,0.0,0.0
acceleration_sample_1,1595172505.872215,0,0,,,,,,,0.5,9.75,0.44,-0.125,0.125,0.0
acceleration_sample_1,1595172505.942492,0,0,,,,,,,0.51,9.76,0.43,-0.125,-0.1875,-0.125
acceleration_sample_1,1595172506.012733,0,0,,,,,,,0.5,9.77,0.46,0.0,0.1875,0.0
acceleration_sample_1,1595172506.082895,0,0,,,,,,,0.5,9.75,0.41,-0.0625,0.0625,0.0625
acceleration_sample_1,1595172506.152771,0,0,,,,,,,0.49,9.75,0.43,0.125,0.1875,0.125
acceleration_sample_1,1595172506.222516,0,0,,,,,,,0.49,9.75,0.44,-0.125,-0.125,0.0625
acceleration_sample_1,1595172506.292803,0,0,,,,,,,0.52,9.76,0.41,-0.0625,0.0625,-0.0625
acceleration_sample_1,1595172506.363656,0,0,,,,,,,0.52,9.76,0.42,0.0,-0.0625,0.0625
acceleration_sample_1,1595172506.43334,0,0,,,,,,,0.51,9.76,0.44,0.125,-0.0625,0.0
acceleration_sample_1,1595172506.503073,0,0,,,,,,,0.49,9.73,0.43,0.125,0.0,0.0
acceleration_sample_1,1595172506.572795,0,0,,,,,,,0.51,9.76,0.46,0.0625,0.125,0.0
acceleration_sample_1,1595172506.643164,0,0,,,,,,,0.5,9.72,0.41,0.0625,0.125,-0.0625
acceleration_sample_1,1595172506.713754,0,0,,,,,,,0.51,9.75,0.43,-0.3125,-0.125,0.0625
acceleration_sample_1,1595172506.784567,0,0,,,,,,,0.51,9.75,0.44,0.125,-0.0625,-0.0625
acceleration_sample_1,1595172506.85547,0,0,,,,,,,0.5,9.78,0.45,0.0,0.0,0.0
acceleration_sample_1,1595172506.926007,0,0,,,,,,,0.5,9.74,0.45,0.0625,-0.1875,0.125
acceleration_sample_1,1595172506.996787,0,0,,,,,,,0.48,9.75,0.43,0.0,-0.125,0.0
acceleration_sample_1,1595172507.06648,0,0,,,,,,,0.5,9.77,0.44,0.125,-0.0625,0.0
acceleration_sample_1,1595172507.137761,0,0,,,,,,,0.53,9.76,0.42,0.0,0.1875,0.0
acceleration_sample_1,1595172507.209036,0,0,,,,,,,0.51,9.75,0.44,0.125,-0.0625,-0.0625
acceleration_sample_1,1595172507.281732,0,0,,,,,,,0.5,9.73,0.44,-0.25,-0.0625,-0.0625
acceleration_sample_1,1595172507.352539,0,0,,,,,,,0.51,9.76,0.42,-0.1875,0.1875,0.0
acceleration_sample_1,1595172507.423362,0,0,,,,,,,0.51,9.76,0.44,0.125,0.0625,0.0625
acceleration_sample_1,1595172507.494274,0,0,,,,,,,0.49,9.76,0.41,-0.1875,0.125,0.0625
acceleration_sample_1,1595172507.564507,0,0,,,,,,,0.5,9.76,0.41,0.0,0.0625,-0.125
acceleration_sample_1,1595172507.634835,0,0,,,,,,,0.52,9.74,0.4,-0.25,-0.0625,0.0
acceleration_sample_1,1595172507.704642,0,0,,,,,,,0.52,9.75,0.44,-0.125,0.0,0.125
acceleration_sample_1,1595172507.774407,0,0,,,,,,,0.51,9.77,0.45,0.0,0.125,0.0625
acceleration_sample_1,1595172507.844711,0,0,,,,,,,0.51,9.74,0.42,0.0625,0.0625,-0.0625
acceleration_sample_1,1595172507.914997,0,0,,,,,,,0.51,9.78,0.41,0.0,-0.125,0.0
acceleration_sample_1,1595172507.985384,0,0,,,,,,,0.51,9.77,0.43,0.375,0.1875,0.125
acceleration_sample_1,1595172508.055192,0,0,,,,,,,0.49,9.76,0.41,0.0625,0.0625,-0.125
acceleration_sample_1,1595172508.125431,0,0,,,,,,,0.51,9.75,0.44,0.125,0.0,0.0625
acceleration_sample_1,1595172508.195174,0,0,,,,,,,0.5,9.77,0.41,0.125,-0.0625,0.0
acceleration_sample_1,1595172508.265571,0,0,,,,,,,0.51,9.77,0.42,0.0,-0.0625,0.125
acceleration_sample_1,1595172508.335323,0,0,,,,,,,0.51,9.75,0.44,-0.125,0.25,0.0625
acceleration_sample_1,1595172508.405043,0,0,,,,,,,0.51,9.75,0.42,-0.0625,-0.0625,0.0625
acceleration_sample_1,1595172508.475277,0,0,,,,,,,0.51,9.76,0.45,-0.125,0.0625,0.0625
acceleration_sample_1,1595172508.545782,0,0,,,,,,,0.52,9.75,0.41,0.0,-0.0625,0.0
acceleration_sample_1,1595172508.616063,0,0,,,,,,,0.51,9.75,0.43,0.0,-0.125,0.0625
acceleration_sample_1,1595172508.686255,0,0,,,,,,,0.53,9.76,0.45,-0.125,0.1875,0.0625
acceleration_sample_1,1595172508.756522,0,0,,,,,,,0.5,9.76,0.42,-0.1875,-0.25,-0.0625
acceleration_sample_1,1595172508.826255,0,0,,,,,,,0.53,9.75,0.43,0.0,0.3125,-0.0625
acceleration_sample_1,1595172508.896058,0,0,,,,,,,0.52,9.76,0.42,-0.125,-0.0625,-0.0625
acceleration_sample_1,1595172508.966426,0,0,,,,,,,0.51,9.75,0.43,0.0,-0.125,-0.0625
acceleration_sample_1,1595172509.036121,0,0,,,,,,,0.5,9.75,0.43,0.0,0.1875,-0.125
acceleration_sample_1,1595172509.106803,0,0,,,,,,,0.51,9.82,0.41,0.125,0.0625,-0.25
acceleration_sample_1,1595172509.176747,0,0,,,,,,,0.53,9.74,0.41,0.0625,-0.0625,-0.0625
acceleration_sample_1,1595172509.246476,0,0,,,,,,,0.53,9.84,0.42,0.25,-0.125,0.0
acceleration_sample_1,1595172509.316695,0,0,,,,,,,0.51,9.72,0.43,-0.0625,-0.0625,-0.0625
acceleration_sample_1,1595172509.38758,0,0,,,,,,,0.49,9.77,0.43,-0.1875,0.0625,0.0
acceleration_sample_1,1595172509.457244,0,0,,,,,,,0.51,9.76,0.42,0.0625,-0.0625,0.0625
acceleration_sample_1,1595172509.5271,0,0,,,,,,,0.52,9.77,0.43,-0.0625,0.0625,0.0
acceleration_sample_1,1595172509.596785,0,0,,,,,,,0.5,9.76,0.41,0.0,0.0625,0.125
acceleration_sample_1,1595172509.667394,0,0,,,,,,,0.51,9.76,0.42,0.0625,0.0,-0.0625
acceleration_sample_1,1595172509.737164,0,0,,,,,,,0.52,9.77,0.43,0.1875,-0.0625,-0.125
acceleration_sample_1,1595172509.807516,0,0,,,,,,,0.51,9.75,0.43,-0.0625,-0.125,0.0
acceleration_sample_1,1595172509.877186,0,0,,,,,,,0.51,9.75,0.45,0.0,-0.125,0.0
acceleration_sample_1,1595172509.947393,0,0,,,,,,,0.51,9.76,0.4,-0.0625,0.0,-0.0625
acceleration_sample_1,1595172510.017802,0,0,,,,,,,0.51,9.75,0.41,0.0625,-0.25,0.0
acceleration_sample_1,1595172510.087566,0,0,,,,,,,0.51,9.75,0.43,0.0,-0.125,0.0
